Bedrooms,Bathrooms,City,Zip_Code,Neighborhood,Avg_Rent,Avg_Sqft,Bosch_Appliances,Stainless_Steel_App,Refrigerator,Dishwasher,Microwave,Laundry,Washer/Dryer_in_unit,Terrace,Balcony,Vaulted_Ceilings,Garden,Penthouse,Concierge,Lounge,A/C,Smoke_Free,Pets_Allowed,Pool,Gym,Gated,Furnished,Garage,Wheelchair_Accessible,Carpet,Wood Floor,Plank Floor,Tile Floor
0,1.0,San Francisco,94105,Transbay,2951,567.0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
0,1.0,San Francisco,94105,Transbay,3418,733.0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
0,1.0,San Francisco,94105,Transbay,3418,733.0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
0,1.0,San Francisco,94105,Transbay,2831,591.0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
0,1.0,San Francisco,94105,Transbay,2831,591.0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4688,1212.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3850,784.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3850,784.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3855,774.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3955,788.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3092,757.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3242,777.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3278,791.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4585,1153.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3208,763.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3078,729.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,4045,788.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3905,880.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3905,880.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3158,680.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3158,690.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4685,1212.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94103,SoMa,3175,716.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4692,1212.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3915,932.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,3915,932.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.0,San Francisco,94103,SoMa,4518,1130.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,4172,1017.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.5,San Francisco,94103,SoMa,4172,1019.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4768,1339.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
2,2.5,San Francisco,94103,SoMa,4768,1339.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94129,Presidio,2840,560.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
2,1.0,San Francisco,94129,Presidio,3850,950.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
2,1.0,San Francisco,94129,Presidio,4975,1140.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
3,1.0,San Francisco,94129,Presidio,3368,898.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
3,1.0,San Francisco,94129,Presidio,5990,1250.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
3,1.0,San Francisco,94129,Presidio,6850,1250.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
3,2.0,San Francisco,94129,Presidio,7200,1700.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
4,2.0,San Francisco,94129,Presidio,5300,1380.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
4,2.5,San Francisco,94129,Presidio,5575,1850.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
0,1.0,San Francisco,94107,Potrero,2900,521.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1,1.0,San Francisco,94107,Potrero,3175,731.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1,1.0,San Francisco,94107,Potrero,3500,918.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1,1.0,San Francisco,94107,Potrero,3750,1028.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1,1.0,San Francisco,94132,Stonestown,2629,604.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1.0,San Francisco,94132,Stonestown,2849,840.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1.0,San Francisco,94132,Stonestown,2849,755.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1.0,San Francisco,94132,Stonestown,2849,820.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1.0,San Francisco,94132,Stonestown,2669,657.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1,1.0,San Francisco,94132,Stonestown,2899,800.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2,2.0,San Francisco,94132,Stonestown,3449,858.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2,2.0,San Francisco,94132,Stonestown,3599,1115.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2,2.0,San Francisco,94132,Stonestown,3599,1015.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2,2.0,San Francisco,94132,Stonestown,3664,1078.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2,2.0,San Francisco,94132,Stonestown,3799,1035.0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Civic Center,2145,345.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1.0,San Francisco,94109,Civic Center,2750,592.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.0,San Francisco,94109,Lower Nob,2325,324.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.0,San Francisco,94109,Lower Nob,4295,771.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.0,Daly City,94015,Westlake,1960,425.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1.0,Daly City,94015,Westlake,1970,414.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1.0,Daly City,94015,Westlake,2160,543.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1.0,Daly City,94015,Westlake,2285,588.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1.0,Daly City,94015,Westlake,2360,665.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1.0,Daly City,94015,Westlake,2610,775.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,2720,809.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,2745,750.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,2910,749.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,3010,785.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,3120,918.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.5,Daly City,94015,Westlake,3295,1081.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,2.0,Daly City,94015,Westlake,3345,834.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2,1.0,Daly City,94015,Westlake,3335,912.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
3,2.0,Daly City,94015,Westlake,4420,1206.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,1.0,San Francisco,94107,South Beach,3712,634.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,1.0,San Francisco,94107,South Beach,3375,600.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,1.0,San Francisco,94107,South Beach,3850,620.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,1.0,San Francisco,94107,South Beach,4125,654.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,1.0,San Francisco,94107,South Beach,4125,654.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
2,2.0,San Francisco,94107,South Beach,5212,970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
2,2.0,San Francisco,94107,South Beach,4925,1005.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
2,2.0,San Francisco,94107,South Beach,5000,1021.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
2,2.0,San Francisco,94107,South Beach,5500,963.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
2,2.0,San Francisco,94107,South Beach,5550,1011.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3637,694.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3637,697.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3916,1086.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3865,1047.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,4330,1006.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3943,1125.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3956,1024.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3968,1048.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2929,711.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2943,740.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3096,692.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2993,720.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3406,684.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3225,708.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3276,717.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3943,1057.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3791,702.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3791,721.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3329,707.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2915,736.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3943,1047.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2968,702.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3865,974.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3865,1005.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3843,707.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3968,1125.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3918,1010.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3918,1004.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,4742,1040.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,4562,1037.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2968,724.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3918,1035.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2,2.0,San Francisco,94158,Mission Bay,3968,1047.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,3637,697.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1.0,San Francisco,94158,Mission Bay,2915,716.0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,1912,425.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,1750,415.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,1896,415.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,1849,415.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,2075,415.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94109,Lower Nob,1838,415.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,San Francisco,94107,Mission Bay,1782,234.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94107,Mission Bay,1779,238.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94107,Mission Bay,1790,230.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94107,Mission Bay,1790,228.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94107,Mission Bay,1774,241.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1.0,San Francisco,94158,Mission Bay,2520,529.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
0,1.0,San Francisco,94158,Mission Bay,2490,529.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3152,772.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3237,739.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3514,996.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3495,996.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,2.0,San Francisco,94158,Mission Bay,3989,989.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,2.0,San Francisco,94158,Mission Bay,3939,989.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
0,1.0,San Francisco,94158,Mission Bay,2540,529.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3135,762.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3395,746.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
0,1.0,San Francisco,94158,Mission Bay,2550,529.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3533,996.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3087,739.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,2916,768.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3003,768.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,3067,739.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,2828,768.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
1,1.0,San Francisco,94158,Mission Bay,2878,768.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,2.0,San Francisco,94158,Mission Bay,4039,989.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,2.0,San Francisco,94158,Mission Bay,4193,1138.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,2.0,San Francisco,94158,Mission Bay,4193,1138.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,1.0,San Francisco,94158,Mission Bay,4343,1225.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
2,1.0,San Francisco,94158,Mission Bay,4343,1225.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
0,1.0,San Francisco,94109,Nob Hill,2155,337.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
0,1.0,San Francisco,94109,Nob Hill,2070,337.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
0,1.0,San Francisco,94109,Nob Hill,2100,337.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
0,1.0,San Francisco,94109,Nob Hill,2160,452.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
1,1.0,San Francisco,94109,Nob Hill,3400,734.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
1,1.0,San Francisco,94109,Nob Hill,3295,734.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
2,1.0,San Francisco,94109,Nob Hill,4210,845.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
2,1.0,San Francisco,94109,Nob Hill,3820,845.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1
0,1.0,San Francisco,94102,Lower Haight,3658,453.0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
0,1.0,San Francisco,94102,Lower Haight,3782,417.0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
0,1.0,San Francisco,94102,Lower Haight,3782,417.0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94102,Lower Haight,4225,650.0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
1,1.0,San Francisco,94102,Lower Haight,4072,650.0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
